"ilad";"ilcead";"mahallead";"tapuzeminref";"adano";"parselno";"tapualan";"kadastroalan";"tapucinsaciklama";"HazineParselDurumAciklama";"geom"
ARDAHAN;HANAK;ATALAR;109579049;"104";"449";6343.32;6343.32195641058;Ham Toprak;HazineTam;POLYGON ((42.840970945209 41.279082104913, 42.841257657497 41.278980695149, 42.841412045484 41.278929324102, 42.841517466571 41.278894248012, 42.841707182476 41.278833434165, 42.84187188626 41.278758216329, 42.842018008999 41.278723202283, 42.842139585327 41.278691429004, 42.842284769434 41.278639133669, 42.842349204677 41.278609849173, 42.842449400081 41.278576881404, 42.842517538074 41.278552522612, 42.840598392257 41.279677442566, 42.840579862572 41.279683653236, 42.840345486862 41.279753344279, 42.840150907911 41.279842363539, 42.83993259646 41.279507204391, 42.840172065074 41.279407312552, 42.840625800662 41.279224999227, 42.840970945209 41.279082104913))
ARDAHAN;HANAK;ATALAR;109579050;"104";"450";14362.21;14362.2059331997;Yol;HazineTam;POLYGON ((42.842047586389 41.279280443338, 42.841997726992 41.279245692935, 42.841937697157 41.279218816402, 42.841854601931 41.279192938987, 42.841699014615 41.279170803169, 42.841513335986 41.279273801205, 42.841200493357 41.279434109255, 42.840844758395 41.279597829133, 42.840610556116 41.279680248316, 42.840345486862 41.279753344279, 42.840579862572 41.279683653236, 42.840598392257 41.279677442566, 42.842517538074 41.278552522612, 42.842619419204 41.278525016446, 42.842744406294 41.278485298923, 42.842632264607 41.278291397593, 42.843881315038 41.2775880042, 42.843939323321 41.277757648847, 42.844148652952 41.278162021537, 42.843351433485 41.278678474436, 42.842869840459 41.278942260459, 42.842047586389 41.279280443338))
ARDAHAN;HANAK;ATALAR;109579051;"104";"451";46434.79;46434.791974437;Ham Toprak;HazineTam;POLYGON ((42.838662838148 41.280457927411, 42.838874765161 41.2807205944, 42.837517730745 41.281524698076, 42.837266949928 41.281717334029, 42.835406942561 41.28297644677, 42.83384989433 41.284233063144, 42.833509509024 41.284550433599, 42.833238236429 41.284412017699, 42.833376112544 41.284262272484, 42.833460051756 41.284179637749, 42.833553806375 41.284061635944, 42.833607738253 41.283975436671, 42.833603868003 41.283821405139, 42.833630142018 41.28373801731, 42.833637761172 41.283689520262, 42.833722198633 41.283664867905, 42.833818420427 41.283628244762, 42.833855990634 41.283607083193, 42.833976499552 41.283537329109, 42.834095256062 41.283442466252, 42.834129853742 41.283412862309, 42.834170080965 41.283356655567, 42.834206142118 41.283301379407, 42.83424334497 41.28326077159, 42.834359021422 41.283167821634, 42.834400833031 41.283132942963, 42.834377747282 41.28308232736, 42.834341899594 41.283041888802, 42.834470369579 41.28294128259, 42.834627808344 41.282790943839, 42.834783542167 41.282628641824, 42.834891335919 41.282498021448, 42.834948267 41.282413240429, 42.835244836358 41.282053267377, 42.83547290734 41.281825880377, 42.835842251767 41.281510217829, 42.836134900652 41.281320717933, 42.836323948014 41.281197249496, 42.836498675859 41.281074154923, 42.836761003752 41.280903422134, 42.837023952066 41.280762667785, 42.83731863614 41.280583504752, 42.837693163546 41.280385031519, 42.837849370174 41.280316724365, 42.837959325432 41.280290532562, 42.838205145808 41.280229496161, 42.838403841234 41.280179607339, 42.838416799729 41.280175551171, 42.838427736179 41.280172049973, 42.838490806743 41.280250376208, 42.838662838148 41.280457927411))
ARDAHAN;HANAK;ATALAR;109579052;"104";"452";8927.83;8927.82840716833;Yol;HazineTam;POLYGON ((42.837266949928 41.281717334029, 42.837517730745 41.281524698076, 42.838874765161 41.2807205944, 42.838936586771 41.280797224769, 42.838402262579 41.281116018468, 42.837515756191 41.281729169747, 42.836813306417 41.28221036871, 42.836309379184 41.282555440944, 42.835247869492 41.283292373776, 42.834622961281 41.2837721489, 42.834047119936 41.284279502207, 42.833691642423 41.284643364863, 42.833509509024 41.284550433599, 42.83384989433 41.284233063144, 42.835406942561 41.28297644677, 42.837266949928 41.281717334029))
ARDAHAN;HANAK;ATALAR;109579053;"104";"453";3752.59;3752.5905491523;Hamtoprak;HazineTam;POLYGON ((42.827928994049 41.296540972489, 42.827736628294 41.296510571634, 42.82769263518 41.296288848152, 42.828991550109 41.296397364019, 42.829182740441 41.296419905848, 42.82918907009 41.296732344523, 42.828852498193 41.296683343449, 42.828540306136 41.296646963615, 42.828230051629 41.296603275715, 42.827928994049 41.296540972489))
ARDAHAN;HANAK;ATALAR;109579054;"104";"454";697.34;697.33686364087;Yol;HazineTam;POLYGON ((42.829182740441 41.296419905848, 42.829341085436 41.296451181798, 42.829403729255 41.29649210607, 42.829441876811 41.296575658533, 42.829464421269 41.296758300469, 42.82918907009 41.296732344523, 42.829182740441 41.296419905848))
ARDAHAN;HANAK;ATALAR;140549258;"104";"456";4636.43;4636.42758179468;HALİ ARAZİ;HazineTam;POLYGON ((42.8364716165761 41.2469587912558, 42.8364021582874 41.2468253969933, 42.8364121063242 41.2467915121541, 42.8364777963854 41.2467685207371, 42.8366860210466 41.2468511992675, 42.8368331381019 41.2468873599273, 42.8369366147098 41.2470632416421, 42.8369310879291 41.2470763634879, 42.8368487287941 41.2473036456548, 42.8367349033821 41.2475550998728, 42.8366593762931 41.2477400394118, 42.8366467338701 41.2477497361848, 42.8365807351421 41.2477758774999, 42.8365486622431 41.2478054639709, 42.8365526977834 41.2478341857859, 42.8365422759771 41.2478426441762, 42.8364737567233 41.2478462358889, 42.8364205220643 41.2477963938375, 42.8361444625755 41.2477031558854, 42.8362693836225 41.2472776518711, 42.8364716165761 41.2469587912558))
ARDAHAN;HANAK;ATALAR;109578000;"104";"5";4084.94;4084.94475002229;Ham Toprak;HazineTam;POLYGON ((42.839384639208 41.250576549759, 42.839145452451 41.250503919327, 42.838533119447 41.250369627257, 42.83805852109 41.250304741615, 42.838080542205 41.250263432512, 42.838268029239 41.250118451955, 42.838325014198 41.250105701404, 42.838382017053 41.250057024272, 42.838505826435 41.250082594747, 42.838712963701 41.250149517278, 42.838908465851 41.25020220767, 42.839746427398 41.250393919299, 42.839803855127 41.250434379106, 42.839812034925 41.250486183142, 42.839805852913 41.250636957114, 42.839823070101 41.250732995469, 42.839636741682 41.250670155131, 42.839384639208 41.250576549759))
ARDAHAN;HANAK;ATALAR;109578129;"104";"88";8240.01;8240.01185523275;Ham Toprak;HazineTam;POLYGON ((42.841661540788 41.27712965721, 42.84171371317 41.277279373655, 42.841810788364 41.277440286941, 42.841900995567 41.277586843853, 42.841979244458 41.277722323102, 42.842045287283 41.277827457814, 42.842117427251 41.277942632444, 42.842244829526 41.278141320672, 42.842332546521 41.278270427544, 42.842393309422 41.278345437038, 42.842463561964 41.27845297179, 42.842517538074 41.278552522612, 42.842449400081 41.278576881404, 42.842349204677 41.278609849173, 42.842284769434 41.278639133669, 42.842216785477 41.278550220641, 42.841886494431 41.278074520409, 42.841674240027 41.277746523431, 42.841569072331 41.277587470013, 42.84103839017 41.276721104598, 42.840842353577 41.276447101995, 42.840957492455 41.27640691315, 42.841355937997 41.276298474037, 42.841500607487 41.276252936498, 42.841512622256 41.276370621967, 42.841521865338 41.276495530954, 42.841558357744 41.276688311539, 42.84159494703 41.276860742192, 42.841625887057 41.277020788507, 42.841661540788 41.27712965721))
ARDAHAN;HANAK;ATALAR;109578131;"104";"89";17190.8;17190.8039999953;Ham Toprak;HazineTam;POLYGON ((42.840761390294 41.277104270411, 42.840675658662 41.276962091901, 42.840451463809 41.276651557644, 42.840842353577 41.276447101995, 42.84103839017 41.276721104598, 42.841569072331 41.277587470013, 42.841674240027 41.277746523431, 42.841886494431 41.278074520409, 42.842216785477 41.278550220641, 42.842284769434 41.278639133669, 42.842139585327 41.278691429004, 42.842018008999 41.278723202283, 42.84187188626 41.278758216329, 42.841707182476 41.278833434165, 42.841517466571 41.278894248012, 42.841408513841 41.278747287605, 42.840788104206 41.277930289041, 42.84059159262 41.277675288136, 42.840419354717 41.277451533891, 42.840590892448 41.277416065988, 42.840695968663 41.27741007632, 42.840731200133 41.277402435686, 42.840745604281 41.277390174991, 42.84075171352 41.277373292756, 42.840719359161 41.277316803384, 42.840677121171 41.277262096953, 42.84058326987 41.277138255942, 42.840761390294 41.277104270411))
ARDAHAN;HANAK;ATALAR;109579151;"105";"38";4197.64;4197.63834999336;Ham Toprak;HazineTam;POLYGON ((42.842610135942 41.246584964652, 42.842463019924 41.246212010064, 42.842359807625 41.245922652467, 42.842293310932 41.245705329263, 42.842238450289 41.245492963201, 42.842754149744 41.245472261862, 42.842746540354 41.245669237696, 42.842757820184 41.245860042499, 42.842784148254 41.246014990784, 42.842900300125 41.246308485199, 42.84300205954 41.246493855339, 42.842610135942 41.246584964652))
ARDAHAN;HANAK;ATALAR;109579155;"105";"41";28412.43;28412.4323000436;Ham Toprak;HazineTam;POLYGON ((42.850246670693 41.25118602172, 42.85074201607 41.250991025214, 42.850773362721 41.251154128146, 42.85077701714 41.251399012939, 42.850763126097 41.2515330067, 42.850736035971 41.251679613701, 42.850676484878 41.25182556013, 42.850533613575 41.252106283305, 42.850129175955 41.252789170598, 42.849824065581 41.253293132003, 42.849787124181 41.252771886751, 42.849763996227 41.252515530408, 42.849941171832 41.25234053332, 42.850178548858 41.25208810629, 42.850217787603 41.251525689972, 42.849885702815 41.251540477468, 42.849860109249 41.251793501797, 42.84983552361 41.252087487367, 42.849183446837 41.252074740741, 42.848933056469 41.251432883455, 42.848820135696 41.250064550816, 42.848804874712 41.249751950486, 42.849252947448 41.249877765238, 42.849696192911 41.249999201851, 42.849865566686 41.250060440269, 42.84961898671 41.250476899517, 42.849931647534 41.250869332068, 42.850246670693 41.25118602172))
ARDAHAN;HANAK;ATALAR;109578688;"107";"20";4108.62;4108.61820000403;Ham Toprak;HazineTam;POLYGON ((42.84864268649 41.243257215077, 42.848639222627 41.243256880443, 42.848530682656 41.24324903645, 42.848309263709 41.243220684312, 42.848126669441 41.243187273576, 42.847820694534 41.243123796957, 42.847731970322 41.243126161035, 42.84774048236 41.242806361923, 42.847811000205 41.242789095016, 42.847995627904 41.24278611462, 42.848119336286 41.242804652336, 42.848222362994 41.242829014883, 42.848265604194 41.242824194252, 42.848355022626 41.242884763474, 42.848448519944 41.242928644939, 42.848551875211 41.242959937944, 42.848627170559 41.24298000244, 42.848700730522 41.242976578916, 42.848821672101 41.24295641854, 42.848830480354 41.242954912943, 42.848938139876 41.242950067332, 42.8490062768 41.242979278526, 42.849067981446 41.243018441649, 42.849158092096 41.243077114272, 42.849243187196 41.243107730954, 42.849324839079 41.243121175097, 42.849411713783 41.243132599744, 42.84939197203 41.243174164352, 42.849257557478 41.243158048048, 42.849082347904 41.243151416646, 42.849017570739 41.243169812535, 42.848967124525 41.243198637544, 42.848861348504 41.243229221088, 42.848753176695 41.243249827619, 42.84864268649 41.243257215077))
ARDAHAN;HANAK;ATALAR;109579422;"111";"25";6131.01;6131.00924999494;Ham Toprak;HazineTam;POLYGON ((42.852287132273 41.249610522514, 42.852289171185 41.249482829108, 42.852304811234 41.249428598613, 42.852351662835 41.249352437145, 42.85254865413 41.249436427646, 42.852760953166 41.249532369939, 42.852675665332 41.249863902727, 42.852629519504 41.250086105784, 42.852488693801 41.250578322856, 42.852477598465 41.250743540398, 42.852412592459 41.250744832074, 42.852414909094 41.250849622767, 42.852433322566 41.251082152643, 42.852462719826 41.25132441566, 42.852388319448 41.251217997687, 42.852259775768 41.251076594316, 42.852192547948 41.250989571994, 42.852121818476 41.250871781491, 42.852102870599 41.250662306033, 42.852100279649 41.250563910278, 42.852103913153 41.250467089194, 42.852143238036 41.250307425375, 42.852201721264 41.250134743853, 42.852256730067 41.249869165583, 42.852287132273 41.249610522514))
ARDAHAN;HANAK;ATALAR;109579423;"111";"26";4539.45;4539.45164999622;Ham Toprak;HazineTam;POLYGON ((42.85262207566 41.250734006691, 42.852477598465 41.250743540398, 42.852488693801 41.250578322856, 42.852629519504 41.250086105784, 42.852675665332 41.249863902727, 42.852760953166 41.249532369939, 42.852904271577 41.249562372518, 42.8529955668 41.249564397403, 42.853067507081 41.249564314598, 42.853187334898 41.249576932853, 42.853197607641 41.249605399763, 42.852964450147 41.25022652018, 42.852949144515 41.250324778381, 42.852924615645 41.250713757597, 42.85262207566 41.250734006691))
ARDAHAN;HANAK;ATALAR;109579456;"111";"38";1213.59;1213.58520792076;Ham Toprak;HazineTam;POLYGON ((42.854633125956 41.255588861999, 42.854587257717 41.255810358158, 42.854667208907 41.255838487754, 42.854601988374 41.256080011705, 42.854546257949 41.256180010738, 42.854531357151 41.256254315133, 42.854480549623 41.256127824442, 42.854453203693 41.256007102311, 42.854401468758 41.25584604271, 42.85434539432 41.255736518748, 42.854245223506 41.25558509271, 42.854633125956 41.255588861999))
ARDAHAN;HANAK;ATALAR;109579459;"111";"39";4670.09;4670.08640004746;Ham Toprak;HazineTam;POLYGON ((42.85527176385 41.257684160804, 42.854948057583 41.258188183435, 42.854696784439 41.258381746368, 42.854390501503 41.258511157618, 42.85422945848 41.258706661065, 42.853820613932 41.258849707596, 42.853736319649 41.258818188083, 42.853655552922 41.258773496368, 42.854175899345 41.258543093828, 42.854336405468 41.258471220702, 42.854496614727 41.258385753368, 42.85464214287 41.25825420377, 42.854773453788 41.258121318887, 42.854847631661 41.257971840341, 42.854902269358 41.257870318608, 42.854920947886 41.257765462237, 42.854898316245 41.257393310789, 42.854888185603 41.257320993053, 42.854866838843 41.257248668558, 42.854762694656 41.2569208822, 42.854860773037 41.257030544257, 42.854950290758 41.257115058321, 42.855045432168 41.257191606939, 42.855115680658 41.257225841019, 42.855179809487 41.257239140962, 42.855363989919 41.257454861562, 42.85527176385 41.257684160804))
ARDAHAN;HANAK;ATALAR;109579929;"112";"16";712137.77;712137.767601281;Orman;HazineTam;POLYGON ((42.863183318995 41.262686589489, 42.863360059284 41.262757547784, 42.863536133049 41.262816591214, 42.863674248309 41.262856694633, 42.863825748539 41.262907078813, 42.863986935089 41.262957774436, 42.86415176986 41.263014594439, 42.864270589909 41.263059840845, 42.864429972829 41.263128236568, 42.864593300151 41.263186605293, 42.864736573114 41.263231282647, 42.86489713467 41.263273138119, 42.8650045172 41.263301167239, 42.865180745296 41.263338534956, 42.865383669656 41.263370763212, 42.865571235892 41.263389978134, 42.865775478306 41.263394549977, 42.865926745409 41.263390193312, 42.866108903352 41.263377522788, 42.866277277007 41.263345204233, 42.866555549259 41.26329768608, 42.866644146911 41.263335720024, 42.866811674525 41.263407637375, 42.866719495947 41.263428073877, 42.866551462706 41.263516207402, 42.866247437354 41.263609311721, 42.865999206685 41.263700679721, 42.865732875228 41.263815889413, 42.865504591751 41.263956914251, 42.865053407136 41.264263730776, 42.864395329819 41.264608356477, 42.861236795282 41.266349296586, 42.858896121075 41.268368680156, 42.856649452655 41.270538248564, 42.856957609361 41.271934947586, 42.857938518363 41.273950352246, 42.858022499979 41.274392722563, 42.857926050955 41.274547602029, 42.85727307429 41.274881220888, 42.857217572787 41.274967072617, 42.857248816919 41.275196307011, 42.857335515751 41.275403832346, 42.857360640451 41.275673362834, 42.85726615321 41.275785254837, 42.857186177761 41.275806030423, 42.857136655347 41.275854326097, 42.857019919736 41.275876636677, 42.856827101074 41.275833929931, 42.856707929641 41.275925625915, 42.856599678829 41.276085346811, 42.85651652444 41.276118757889, 42.856366799976 41.276152970726, 42.855142647648 41.27548249727, 42.853383371483 41.274476522914, 42.853884100873 41.274091803561, 42.854118411323 41.273837411049, 42.854402189609 41.273569234852, 42.854560724032 41.273416609596, 42.855003708633 41.273020292521, 42.855231113976 41.272786118129, 42.855499520635 41.272502206219, 42.855589191503 41.27235909533, 42.85564736509 41.272207664604, 42.855641576485 41.27215737484, 42.855484197115 41.272050675614, 42.855454705029 41.272013077647, 42.85545433188 41.271975353337, 42.855454228515 41.271949152241, 42.855496502627 41.271896254291, 42.855659726876 41.271728555832, 42.855853791428 41.271564679701, 42.85592500541 41.271470597887, 42.855952783536 41.271404391466, 42.85594246163 41.271290296504, 42.855929426348 41.271206025211, 42.855846200826 41.270873853227, 42.855805284195 41.270774752375, 42.855730151571 41.270669242828, 42.855548325614 41.270508880976, 42.855452485322 41.270371200487, 42.855407909942 41.270251982636, 42.855394208628 41.270231436645, 42.855127159594 41.270408105544, 42.854610650181 41.270966064772, 42.853750152332 41.271795305865, 42.854359593232 41.271077112905, 42.855251288741 41.270025765858, 42.855864488889 41.269332929092, 42.856310545887 41.268810762034, 42.856457311798 41.268597081367, 42.856569565964 41.268346947208, 42.856642931095 41.268126739698, 42.856680511408 41.267859084209, 42.856693607086 41.267765464424, 42.856771667188 41.267191323398, 42.856851418331 41.266582323871, 42.856957078826 41.265828435711, 42.857041480383 41.265219401303, 42.857073751695 41.264858277245, 42.857042945726 41.264619628139, 42.856939721767 41.264327493552, 42.856819081416 41.264108781759, 42.856628655121 41.263864387216, 42.856392559859 41.263649955526, 42.856175684534 41.263499939731, 42.855983797947 41.263380981921, 42.855703942767 41.263251152432, 42.855371424171 41.263154848605, 42.854932912752 41.263056359618, 42.854523194384 41.26295126234, 42.854105921048 41.262861526603, 42.853855280126 41.262766231649, 42.85361595177 41.262632404796, 42.85343568668 41.262498139619, 42.853324147106 41.262372368872, 42.85319050603 41.262189585819, 42.853107822414 41.262016239473, 42.85303132344 41.26176793318, 42.852949902468 41.261508138051, 42.852869361383 41.261224205361, 42.85278315964 41.260954540998, 42.852700616666 41.260700066379, 42.852599824524 41.260400256155, 42.852519553919 41.260182771385, 42.853983346069 41.260166880439, 42.854096386553 41.259080057824, 42.85410926031 41.25897830606, 42.854181046534 41.258993080439, 42.854312745875 41.259008850858, 42.854549057127 41.259031138004, 42.854784066672 41.259054244697, 42.854984670047 41.259074184871, 42.855146225095 41.259100987733, 42.855280722388 41.259129972284, 42.85541950966 41.259167658775, 42.855625866835 41.259216998474, 42.85575909976 41.259240499361, 42.855962216574 41.259260959392, 42.856224923023 41.259285027746, 42.856445008267 41.259307341628, 42.856661091169 41.259333826753, 42.856878160508 41.259362735237, 42.857178457531 41.25942352846, 42.857429749224 41.259496211124, 42.857635397378 41.259555006792, 42.857792694081 41.259602727156, 42.858082826743 41.259698169471, 42.858282892903 41.259767990577, 42.858481665908 41.259839261632, 42.858654667758 41.259910724553, 42.858806577897 41.259966137179, 42.859039171636 41.260059485126, 42.859161990203 41.260107550908, 42.859373680311 41.26019916331, 42.859628855308 41.26031278079, 42.859835743386 41.260420275395, 42.860090719195 41.260554962909, 42.860379945215 41.260708032367, 42.860580906678 41.26081836118, 42.860691727917 41.260879480891, 42.860777424615 41.260926471839, 42.860960601218 41.261036302668, 42.861012957374 41.261067780932, 42.861120465915 41.261132342862, 42.861259459214 41.261226023274, 42.861416953055 41.261342525006, 42.861453460771 41.261376085001, 42.861677012915 41.261549461266, 42.861912203968 41.26171833665, 42.862156381464 41.26190332547, 42.862307104383 41.262023554372, 42.862399218632 41.26209904128, 42.862545167263 41.262224851109, 42.862615414561 41.262294047148, 42.862687371325 41.26237651774, 42.862746765963 41.262437001694, 42.862833122614 41.262514091684, 42.862945898979 41.262587273128, 42.863048814911 41.26263303159, 42.863183318995 41.262686589489))
ARDAHAN;HANAK;ATALAR;109580514;"114";"117";7368.6;7368.59765000096;Ham Toprak;HazineTam;POLYGON ((42.874643762265 41.242617918439, 42.874583167386 41.242475213291, 42.874427412671 41.24209354127, 42.874162046511 41.2414623868, 42.874180650873 41.24134564222, 42.874212001657 41.241218626201, 42.874272215343 41.241332881461, 42.87429328972 41.241410426973, 42.874401600346 41.241580052415, 42.874473990045 41.241685931303, 42.874578567926 41.241852883684, 42.874667280673 41.241975115986, 42.874753021777 41.242089177048, 42.874822726014 41.242190393966, 42.874916331787 41.242330597122, 42.875161603229 41.242635053085, 42.875284327167 41.242802767271, 42.875803440323 41.243388589248, 42.875550954866 41.243911487589, 42.875500364048 41.243678395622, 42.875411517045 41.243430197467, 42.875306744122 41.243231102691, 42.875184559256 41.243059152512, 42.874927014219 41.242845281254, 42.87480604062 41.242755078824, 42.874688504393 41.242698975751, 42.874643762265 41.242617918439))
ARDAHAN;HANAK;ATALAR;109580579;"114";"153";6869.41;6869.41365411735;Tarla;HazineTam;POLYGON ((42.864270322725 41.250685946591, 42.864111164419 41.250480449676, 42.864171241257 41.250492632965, 42.864234430013 41.2504735388, 42.864264078769 41.250449223003, 42.864354722957 41.250374882939, 42.864344329855 41.250321762664, 42.864325012358 41.250253539654, 42.864428545474 41.250207257897, 42.864552002575 41.250172180164, 42.86465092862 41.250438557648, 42.864823458088 41.250918078502, 42.864980828287 41.251181693451, 42.865041447484 41.251343832989, 42.865063605608 41.251421630555, 42.86507049445 41.251445817361, 42.865067610052 41.251693654923, 42.86506616875 41.251817496489, 42.865046742079 41.251977915173, 42.86496792198 41.252069096753, 42.864866379234 41.252081617797, 42.864749056879 41.252050341535, 42.864710297142 41.252043905772, 42.864709353003 41.251933968297, 42.864690768424 41.251625036185, 42.864594933134 41.251285627524, 42.864436739684 41.250951283741, 42.864270322725 41.250685946591))
ARDAHAN;HANAK;ATALAR;109580588;"114";"159";6713.48;6713.47704996857;Tarla;HazineTam;POLYGON ((42.862906671001 41.253482692283, 42.863237814261 41.253613380573, 42.86348251397 41.253703117309, 42.863859455389 41.253823195629, 42.864173063221 41.253926730355, 42.864239037449 41.253989624011, 42.86425654381 41.254177228116, 42.864246062895 41.254350635745, 42.864208232105 41.254350019311, 42.864160705224 41.254337950394, 42.864095577464 41.254312147243, 42.86362297089 41.25409455261, 42.862975740119 41.253844319601, 42.862365394621 41.253585973086, 42.862025291216 41.253490555414, 42.862118193293 41.253351196596, 42.862147803448 41.253307395007, 42.862191578918 41.253279244511, 42.862292525359 41.253288933262, 42.862418526768 41.253316712577, 42.86266953504 41.253396409241, 42.862906671001 41.253482692283))
ARDAHAN;HANAK;ATALAR;109580589;"114";"160";4120.57;4120.57360000067;Tarla;HazineTam;POLYGON ((42.86362297089 41.25409455261, 42.864095577464 41.254312147243, 42.864077576778 41.254349559322, 42.864057819879 41.254371407484, 42.863992397327 41.25439566929, 42.863933453497 41.254395481329, 42.863854508011 41.254371402466, 42.86365327694 41.254293856167, 42.863148247478 41.254123774332, 42.862756975477 41.254011814731, 42.862201544033 41.253773945353, 42.862066582297 41.253699951808, 42.862016242009 41.253664402359, 42.861983376345 41.253623949882, 42.861976292575 41.253575200679, 42.86201851142 41.253501231018, 42.862025291216 41.253490555414, 42.862365394621 41.253585973086, 42.862975740119 41.253844319601, 42.86362297089 41.25409455261))
ARDAHAN;HANAK;ATALAR;109580597;"114";"163";6276.52;6276.52324995554;Tarla;HazineTam;POLYGON ((42.863551267724 41.255163877245, 42.86378770689 41.255287260547, 42.863790525525 41.255356300846, 42.863788021422 41.255401700297, 42.863767714342 41.255436158273, 42.863754043231 41.255467144902, 42.863741430919 41.255506047194, 42.863153834298 41.255282290131, 42.862490021129 41.255005796769, 42.862220398295 41.254862940326, 42.862130734603 41.25480409468, 42.862190870853 41.254731611536, 42.862194185667 41.254702413424, 42.862133763868 41.254662437482, 42.861829813549 41.254522088186, 42.86159283912 41.254366560192, 42.861699218626 41.254281125481, 42.861757925414 41.254199739195, 42.862355888429 41.254541469585, 42.862783632507 41.254759135489, 42.863551267724 41.255163877245))
ARDAHAN;HANAK;ATALAR;109580720;"114";"244";15142.55;15142.5497500151;Tarla;HazineTam;POLYGON ((42.871557508804 41.254097789057, 42.871684000745 41.254090258431, 42.871769084525 41.254064312689, 42.871883418195 41.253976917503, 42.87195986123 41.253911328978, 42.872063801802 41.25386786229, 42.872281318785 41.253877469615, 42.872258393179 41.254163163295, 42.872235807625 41.254591029095, 42.872229496858 41.254896946119, 42.872227640555 41.255196886676, 42.872230504445 41.255941323709, 42.872173731146 41.25622997493, 42.872175003475 41.256379433281, 42.872190357087 41.256520050981, 42.871622180585 41.256512378488, 42.871621917646 41.256501575564, 42.871629108694 41.256207807515, 42.871610856833 41.255750357514, 42.871576220566 41.255361822816, 42.871573854518 41.254986369854, 42.871557508804 41.254097789057))
ARDAHAN;HANAK;ATALAR;109580722;"114";"245";26153.19;26153.1945999819;Tarla;HazineTam;POLYGON ((42.871610856833 41.255750357514, 42.871629108694 41.256207807515, 42.871621917646 41.256501575564, 42.871479076824 41.256527238076, 42.871443172329 41.256545968248, 42.871427998768 41.256571384608, 42.871424295614 41.25663390106, 42.871403260805 41.256667195344, 42.871370470151 41.256686802334, 42.871285053276 41.256705907186, 42.87124395316 41.256701806213, 42.871215933046 41.25667635658, 42.871190150502 41.256567872247, 42.871169872115 41.256505447228, 42.871145135912 41.256493658953, 42.871110636379 41.256501393394, 42.871013950763 41.256543453711, 42.870870906236 41.256589736389, 42.870758555961 41.256611295603, 42.870629890789 41.256132080217, 42.870482150977 41.255662913373, 42.870337820562 41.255189758721, 42.870295076989 41.25484603524, 42.870306358233 41.254311646727, 42.870292899965 41.254160659671, 42.871192962286 41.254121527706, 42.871466642634 41.254101628327, 42.871557508804 41.254097789057, 42.871573854518 41.254986369854, 42.871576220566 41.255361822816, 42.871610856833 41.255750357514))
ARDAHAN;HANAK;ATALAR;109580723;"114";"246";6532.63;6532.62550000375;Tarla;HazineTam;POLYGON ((42.870482150977 41.255662913373, 42.870629890789 41.256132080217, 42.870758555961 41.256611295603, 42.870774511614 41.256716612885, 42.870706672474 41.256711633464, 42.870608679092 41.256682210812, 42.870533491286 41.256653966252, 42.870500130426 41.256594701427, 42.870354466655 41.256138124494, 42.870246291958 41.255746093471, 42.87015462899 41.255465318211, 42.870044672435 41.254974795579, 42.869957698454 41.254390816667, 42.869930034895 41.254194286122, 42.870292899965 41.254160659671, 42.870306358233 41.254311646727, 42.870295076989 41.25484603524, 42.870337820562 41.255189758721, 42.870482150977 41.255662913373))
ARDAHAN;HANAK;ATALAR;109580726;"114";"249";6836.97;6836.97139999873;Tarla;HazineTam;POLYGON ((42.872593810152 41.255500881575, 42.872650155808 41.255897445122, 42.872470025906 41.255909345107, 42.872230504445 41.255941323709, 42.872227640555 41.255196886676, 42.872229496858 41.254896946119, 42.872235807625 41.254591029095, 42.872258393179 41.254163163295, 42.872281318785 41.253877469615, 42.872396114357 41.253878670759, 42.872498862571 41.253853220913, 42.872608491677 41.253842755669, 42.872593784975 41.254190065197, 42.87258256092 41.254834933751, 42.872593810152 41.255500881575))
ARDAHAN;HANAK;ATALAR;109580727;"114";"250";7340.11;7340.11429999146;Tarla;HazineTam;POLYGON ((42.872175003475 41.256379433281, 42.872173731146 41.25622997493, 42.872230504445 41.255941323709, 42.872470025906 41.255909345107, 42.872650155808 41.255897445122, 42.872853899018 41.255893649603, 42.872989517102 41.255917112479, 42.872998224221 41.256051297527, 42.873131500808 41.256293127308, 42.872873937798 41.25689691407, 42.872409890218 41.256886745176, 42.872385668158 41.256814986002, 42.872309944245 41.256773420606, 42.872180369265 41.25673793571, 42.872190357087 41.256520050981, 42.872175003475 41.256379433281))
ARDAHAN;HANAK;ATALAR;109580728;"114";"251";4775.45;4775.45195004236;Tarla;HazineTam;POLYGON ((42.872666674587 41.257470155234, 42.87251742249 41.257865935876, 42.872418822494 41.258087013245, 42.872296275007 41.258374134883, 42.872235046423 41.258597768504, 42.872078763824 41.258464249931, 42.871970458867 41.258386464544, 42.872076119883 41.258274463686, 42.872137732387 41.258179003787, 42.872191693356 41.258082431289, 42.872228449723 41.257984188291, 42.872272734165 41.257815026029, 42.872345847079 41.25736435742, 42.872409890218 41.256886745176, 42.872873937798 41.25689691407, 42.872802180515 41.257090595917, 42.872666674587 41.257470155234))
