"ilad";"ilcead";"mahallead";"tapuzeminref";"adano";"parselno";"tapualan";"kadastroalan";"tapucinsaciklama";"HazineParselDurumAciklama";"geom"
AĞRI;DİYADİN;YÖRÜKATLI;31817478;"129";"7";5565.96;5565.95905338973;HAM TOPRAK;HazineTam;POLYGON ((43.742618409972 39.646951105075, 43.741649714751 39.646627120706, 43.742550480763 39.646070351824, 43.742907632276 39.64577932266, 43.742736453422 39.646480720922, 43.742618409972 39.646951105075))
AĞRI;DİYADİN;YÖRÜKATLI;31817505;"132";"12";5808.82;5808.82338728064;HAM TOPRAK;HazineTam;POLYGON ((43.734141231401 39.644463880686, 43.734975070111 39.644555429835, 43.734306195977 39.644602675632, 43.734097395744 39.644643416456, 43.733964328331 39.644643835749, 43.733713764122 39.644586863783, 43.733427773163 39.644575298997, 43.734591728274 39.643158790733, 43.734350716195 39.644039650533, 43.734141231401 39.644463880686))
AĞRI;DİYADİN;YÖRÜKATLI;31817512;"132";"19";2420.63;2420.63110920951;HAM TOPRAK;HazineTam;POLYGON ((43.740052341513 39.645364459635, 43.738820176596 39.645642359968, 43.740159837874 39.645129371405, 43.74025706783 39.644913661431, 43.740645804126 39.645270988969, 43.740052341513 39.645364459635))
AĞRI;DİYADİN;YÖRÜKATLI;31817492;"132";"3";22710.0;22710.0046621707;HAM TOPRAK;HazineTam;POLYGON ((43.733125043584 39.645011274427, 43.733444215937 39.645401226528, 43.73465295615 39.645202041656, 43.734006278775 39.645506442446, 43.733558301051 39.64567973071, 43.733897097369 39.647184798844, 43.732214791255 39.647514466552, 43.733125043584 39.645011274427))
AĞRI;DİYADİN;YÖRÜKATLI;31817523;"132";"30";9919.14;9919.13808708259;HAM TOPRAK;HazineTam;POLYGON ((43.739800356801 39.640251822627, 43.739935651462 39.640580905489, 43.738106897751 39.641012322586, 43.738029876523 39.640524485519, 43.738386815074 39.640469263274, 43.738696073208 39.640340023623, 43.738994455302 39.640064107289, 43.739166625787 39.640027593003, 43.739345054867 39.639964442447, 43.739800356801 39.640251822627))
AĞRI;DİYADİN;YÖRÜKATLI;31817526;"132";"34";18805.95;18805.9527660862;HAM TOPRAK;HazineTam;POLYGON ((43.73426146544 39.635879754317, 43.733919296674 39.635749944428, 43.733102384655 39.635261119262, 43.732961965883 39.635125622359, 43.73455297295 39.63398263365, 43.735217156364 39.634372129186, 43.734679290197 39.634793136053, 43.73422531043 39.635013978754, 43.734898188982 39.63551514619, 43.73426146544 39.635879754317))
AĞRI;DİYADİN;YÖRÜKATLI;31817529;"132";"37";16161.2;16161.1983336821;HAM TOPRAK;HazineTam;POLYGON ((43.739016218337 39.63724491752, 43.739157819658 39.637076739065, 43.740110166647 39.637713811005, 43.740294933158 39.637532334205, 43.740806659036 39.638180071128, 43.741639044911 39.639236020606, 43.741844592435 39.640014143088, 43.739016218337 39.63724491752))
AĞRI;DİYADİN;YÖRÜKATLI;31817496;"132";"7";2426.31;2426.31495851592;HAM TOPRAK;HazineTam;POLYGON ((43.734082236011 39.644673161429, 43.734389205762 39.644621440593, 43.734982995738 39.644569740335, 43.733125043584 39.645011274427, 43.7333808187 39.644638491643, 43.733686202529 39.644617853856, 43.733870092553 39.644660650312, 43.734082236011 39.644673161429))
AĞRI;DİYADİN;YÖRÜKATLI;31817531;"134";"1";55111.25;55111.2544672469;HAM TOPRAK;HazineTam;POLYGON ((43.706901344136 39.645863779433, 43.705930197962 39.647296062059, 43.705914999695 39.648110897733, 43.705676922941 39.648831805624, 43.704022667527 39.649026734217, 43.702934981243 39.649093793931, 43.701683670589 39.648925439908, 43.702857772812 39.648259362145, 43.706901344136 39.645863779433))
AĞRI;DİYADİN;YUKARI DALÖREN;31810149;"101";"14";22982.69;22982.6939193891;Ham Toprak;HazineTam;POLYGON ((43.60432396182 39.42489920962, 43.604413615682 39.425856311599, 43.604477215544 39.426144531689, 43.604381458361 39.426141383211, 43.60426442206 39.426187902704, 43.604249152671 39.426240191731, 43.604404293174 39.426385699215, 43.604431964242 39.426475502507, 43.604504259457 39.426716427037, 43.604341170253 39.426698541465, 43.604108366099 39.426701152732, 43.603670192392 39.426181337414, 43.603229598148 39.425327673117, 43.60262379401 39.425349418886, 43.602794940923 39.425142244527, 43.602777740721 39.423967399731, 43.603310113991 39.424245125962, 43.603596482738 39.424642824981, 43.60432396182 39.42489920962))
AĞRI;DİYADİN;YUKARI DALÖREN;31810142;"101";"7";1630.66;1630.66349200267;Ham Toprak;HazineTam;POLYGON ((43.607159832907 39.428184460727, 43.607493387983 39.428412925601, 43.607968085529 39.428717036982, 43.607367471886 39.428431709721, 43.606623978131 39.42788698585, 43.605988228052 39.427532479495, 43.606918187256 39.427890177026, 43.607159832907 39.428184460727))
AĞRI;DİYADİN;YUKARI DALÖREN;31810144;"101";"9";4253.78;4253.77808781378;Ham Toprak;HazineTam;POLYGON ((43.60328355616 39.426347099152, 43.603414464003 39.42662493864, 43.603324329233 39.426691477571, 43.603400775716 39.426860917466, 43.603899695466 39.427017893627, 43.604036173357 39.427031348435, 43.604047223509 39.427108451193, 43.605178200916 39.427083166101, 43.604076112438 39.427260009195, 43.60398474754 39.427171701967, 43.603392227073 39.426888320868, 43.60311010514 39.426652257065, 43.603089795776 39.426622489605, 43.602564706211 39.42561375964, 43.602609488959 39.425649081078, 43.602915846574 39.425831406825, 43.60328355616 39.426347099152))
AĞRI;DİYADİN;YUKARI DALÖREN;31810158;"103";"1";10862.48;10862.4799152798;Ham Toprak;HazineTam;POLYGON ((43.61049676841 39.432115438412, 43.610867618198 39.432865134799, 43.611343620505 39.434128991329, 43.611690102904 39.434223211619, 43.611712435747 39.434231494056, 43.611738233193 39.434254228347, 43.611322534771 39.434165531362, 43.610972279899 39.433366591429, 43.609594753853 39.430772460897, 43.609630035868 39.430581466139, 43.609658216814 39.430184469328, 43.61020569214 39.429940143975, 43.610668346174 39.429871069485, 43.61091596115 39.430274370021, 43.609762593768 39.430555319564, 43.61049676841 39.432115438412))
AĞRI;DİYADİN;YUKARI DALÖREN;31810160;"103";"3";9218.63;9218.63047381412;Ham Toprak;HazineTam;POLYGON ((43.612364399328 39.430789715157, 43.612652397943 39.431227258618, 43.612330666928 39.431395859994, 43.612056276192 39.431645075807, 43.611831461491 39.432025495931, 43.611983543502 39.432198967242996, 43.611822924182 39.432243217827, 43.611848948757 39.43235863237, 43.611886490969 39.433013758689, 43.611994301977 39.433651269149, 43.61183968548 39.433677316749, 43.611738233193 39.434254228347, 43.611712435747 39.434231494056, 43.611690102904 39.434223211619, 43.611560854018 39.432736819501, 43.611690543964 39.431863010606, 43.611870059456 39.431489264336, 43.612111580853 39.43103763039, 43.612364399328 39.430789715157))
AĞRI;DİYADİN;YUKARI DALÖREN;31810175;"105";"3";4583.39;4583.38761234807;Ham Toprak;HazineTam;POLYGON ((43.61611253015 39.438673653752, 43.616343220063 39.43882627685, 43.616720365747 39.439345974687, 43.616749625111 39.439475250131, 43.615959587835 39.438811786593, 43.615091121395 39.438204379284, 43.615069539968 39.438189284973, 43.614873291162 39.437613437018, 43.615300266408 39.43800260644, 43.615392536693 39.438161581032, 43.61611253015 39.438673653752))
AĞRI;DİYADİN;YUKARI DALÖREN;31810182;"106";"1";377.92;377.917287553627;SAĞLIK OCAĞI;HazineTam;POLYGON ((43.606809980645 39.426817486411, 43.6066157726 39.426855365182, 43.606608699944 39.426618083419, 43.606750149917 39.426595813484, 43.606809980645 39.426817486411))
AĞRI;DİYADİN;YUKARI DALÖREN;31810191;"106";"13";2282.89;2282.89125840783;Ham Toprak;HazineTam;POLYGON ((43.615231909539 39.433100348571, 43.615152136672 39.433189797606, 43.615113370752 39.433424272283, 43.615057007015 39.433486403879, 43.615044727502 39.433448786655, 43.615089375811 39.432688177036, 43.615822571981 39.432397050042, 43.615231909539 39.433100348571))
AĞRI;DİYADİN;YUKARI DALÖREN;31810313;"106";"144";217.59;217.591244452785;Ham Toprak;HazineTam;POLYGON ((43.611196177341 39.424404575606, 43.611007878156 39.424419034182, 43.610951692176 39.42448761473, 43.611015558471 39.424290142718, 43.611173384453 39.424284497949, 43.611141217501 39.424310205888, 43.611196177341 39.424404575606))
AĞRI;DİYADİN;YUKARI DALÖREN;31810312;"106";"148";4219.34;4219.33632573999;Ham Toprak;HazineTam;POLYGON ((43.609658476751 39.424419573188, 43.609656621491 39.424447480401, 43.609666938859 39.424440209337, 43.609724280561 39.424550784022, 43.610161720573 39.424492605899, 43.610160520685 39.424454799968, 43.610289402265 39.424407929668, 43.610901850358 39.424355406351, 43.61087183228 39.424522029757, 43.610616362105 39.424565812399, 43.610622383818 39.42467308961, 43.610948164265 39.424708575967, 43.610688254522 39.424788169926, 43.610632758443 39.424750643077, 43.610464163896 39.42470963048, 43.610222991163 39.424777819761, 43.610166814167 39.42462493734, 43.609912234821 39.424691641803, 43.609928123633 39.42482886675, 43.609482088956 39.424863614193, 43.609396250277 39.424654842237, 43.609329423339 39.424468219545, 43.609381860583 39.424470296584, 43.609658476751 39.424419573188))
AĞRI;DİYADİN;YUKARI DALÖREN;31810333;"106";"168";13831.85;13831.8517255267;ARSA;HazineTam;POLYGON ((43.630605249139 39.422496346327, 43.630672632532 39.423060817334, 43.630974054957 39.423573922697, 43.630732970385 39.423939040016, 43.630583491835 39.424414179149, 43.630578959604 39.424902003804, 43.630538460564 39.425122926952, 43.63036421258 39.42579472112, 43.630279804906 39.425790754914, 43.630308409976 39.425163710784, 43.630384943324 39.424063178067, 43.630459818487 39.423378225788, 43.630364760624 39.422593839049, 43.629763312927 39.42162130205, 43.630111077966 39.421288155611, 43.630279814412 39.421671482112, 43.630588368906 39.421989445588, 43.630725114219 39.422010374688, 43.630605249139 39.422496346327))
AĞRI;DİYADİN;YUKARI DALÖREN;31810329;"106";"169";273.25;274.252701505357;ARSA;HazineTam;POLYGON ((43.61114771962 39.424774716662, 43.610948164265 39.424708575967, 43.610981017939 39.424583371631, 43.61115123576 39.424597604068, 43.61114771962 39.424774716662))
AĞRI;DİYADİN;YUKARI DALÖREN;31810330;"106";"170";156.82;156.821074420455;ARSA;HazineTam;POLYGON ((43.615521153472 39.424332407118, 43.615378680423 39.424310446262, 43.615399195716 39.424145212595, 43.615460732811 39.424167470892, 43.615521153472 39.424332407118))
AĞRI;DİYADİN;YUKARI DALÖREN;31810334;"106";"171";253.55;253.552466413024;ARSA;HazineTam;POLYGON ((43.611629517469 39.424887593227, 43.611692496875 39.424904439764, 43.61172832821 39.424885440282, 43.611722954907 39.424944954647, 43.611687785230004 39.424953433338, 43.611611543634 39.424983992212, 43.611402804225 39.424835800829, 43.611420088661 39.424783507856, 43.611606692124 39.424858049379, 43.611629517469 39.424887593227))
AĞRI;DİYADİN;YUKARI DALÖREN;31810331;"106";"172";240.15;240.15380085262;ARSA;HazineTam;POLYGON ((43.61179613397 39.425205667851, 43.611879743394 39.424957138573, 43.611964119792 39.424978959783, 43.612019701439 39.42506723908, 43.61179613397 39.425205667851))
AĞRI;DİYADİN;YUKARI DALÖREN;31810335;"106";"173";715.59;715.590332856215;ARSA;HazineTam;POLYGON ((43.612108787573 39.424660844656, 43.612000166507 39.424681029103, 43.612219286348 39.424398477632, 43.612225511349 39.424354545771, 43.612412032074 39.424200804294, 43.61263180278 39.424205587635, 43.61250076912 39.42424922853, 43.612518872771 39.424285569885, 43.612108787573 39.424660844656))
AĞRI;DİYADİN;YUKARI DALÖREN;31810337;"106";"174";710.12;710.115033601256;ARSA;HazineTam;POLYGON ((43.613560892687 39.424200013492, 43.613753711595 39.424382299322, 43.613416536019 39.42432879791, 43.613405131562 39.424256177002, 43.613000559627 39.424231196292, 43.613017587656 39.424195868405, 43.613472557824 39.42412657458, 43.613560892687 39.424200013492))
AĞRI;DİYADİN;YUKARI DALÖREN;31810336;"106";"175";351.04;351.035819292701;ARSA;HazineTam;POLYGON ((43.614335896952 39.424351904635, 43.613964240643 39.42435652776, 43.61401188327 39.424282917329, 43.614010276769 39.424147124003, 43.61406936389 39.424205100951, 43.614197260618 39.42427228289, 43.614332981344 39.424290381982, 43.614335896952 39.424351904635))
AĞRI;DİYADİN;YUKARI DALÖREN;35872225;"106";"22";1492.01;1492.00573539649;HAM TOPRAK;HazineTam;POLYGON ((43.613303857629 39.429676855481, 43.611605199527 39.429340277932, 43.611646730255 39.429256689259, 43.613226917798 39.429563157804, 43.613303857629 39.429676855481))
AĞRI;DİYADİN;YUKARI DALÖREN;31810238;"106";"70";7351.7;7351.06941569525;Ham Toprak;HazineTam;POLYGON ((43.619773377256 39.426485891235, 43.619202344657 39.426795309477, 43.61840603027 39.427499619621, 43.617901799955 39.427156751035, 43.618565543515 39.426693556647, 43.619411651902 39.426306648576, 43.619773377256 39.426485891235))
AĞRI;DİYADİN;YUKARI DALÖREN;31810253;"106";"82";1699.34;1699.33905624833;Ham Toprak;HazineTam;POLYGON ((43.624609090309 39.424388030301, 43.624227213135 39.424397464955, 43.623935886991 39.424485138164, 43.623496367809 39.424444154048, 43.624934436617 39.424193633265, 43.625176315429 39.423841092737, 43.625216622653 39.42397291226, 43.625053031199 39.424230638361, 43.624609090309 39.424388030301))
